transaction_id,project_id,transaction_date,cost_category,vendor_name,description,amount,payment_status
TX009847,P085,2026-01-19,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,1340.1,paid
TX009848,P085,2026-06-19,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,1558.09,paid
TX009849,P085,2026-05-18,General Conditions,Site Services LLC,General Conditions invoice,4548.63,paid
TX009850,P085,2026-06-28,General Conditions,Site Services LLC,General Conditions site expense,5052.79,paid
TX009851,P085,2026-01-30,General Conditions,SecureSite Fencing,General Conditions invoice,3023.5,paid
TX009852,P085,2026-06-17,General Conditions,Temporary Power Utah,General Conditions invoice,2258.72,approved
TX009853,P085,2026-04-02,General Conditions,SecureSite Fencing,General Conditions purchase,5000.27,paid
TX009854,P085,2026-04-02,General Conditions,Temporary Power Utah,General Conditions progress billing,5165.4,paid
TX009855,P085,2026-06-15,General Conditions,Site Services LLC,General Conditions purchase,873.2,approved
TX009856,P085,2026-03-30,General Conditions,SecureSite Fencing,General Conditions progress billing,2013.02,paid
TX009857,P085,2025-12-31,General Conditions,Site Services LLC,General Conditions progress billing,1861.4,paid
TX009858,P085,2026-03-15,General Conditions,Temporary Power Utah,General Conditions progress billing,1574.65,paid
TX009859,P085,2026-04-25,General Conditions,Site Services LLC,General Conditions progress billing,2153.84,paid
TX009860,P085,2025-11-23,General Conditions,Temporary Power Utah,General Conditions progress billing,4346.2,paid
TX009861,P085,2025-10-27,General Conditions,Site Services LLC,General Conditions progress billing,1311.4,approved
TX009862,P085,2025-10-17,General Conditions,SecureSite Fencing,General Conditions progress billing,4294.3,paid
TX009863,P085,2025-11-13,General Conditions,Site Services LLC,General Conditions site expense,1236.86,paid
TX009864,P085,2026-04-16,General Conditions,Site Services LLC,General Conditions progress billing,3418.04,paid
TX009865,P085,2026-04-08,General Conditions,SecureSite Fencing,General Conditions progress billing,4149.37,pending
TX009866,P085,2026-04-16,General Conditions,Site Services LLC,General Conditions progress billing,3624.72,paid
TX009867,P085,2025-12-23,General Conditions,Temporary Power Utah,General Conditions progress billing,1379.09,paid
TX009868,P085,2026-05-15,General Conditions,SecureSite Fencing,General Conditions progress billing,565.7,paid
TX009869,P085,2026-03-03,Other,Project Reimbursement,Other purchase,401.62,paid
TX009870,P085,2025-09-15,Other,Miscellaneous Vendor,Other site expense,1915.47,paid
TX009871,P085,2025-12-30,Other,Project Reimbursement,Other site expense,656.47,paid
TX009872,P085,2026-03-28,Other,Project Reimbursement,Other invoice,1579.78,paid
TX009873,P085,2026-05-14,Other,Project Reimbursement,Other progress billing,1240.15,paid
TX009874,P085,2025-09-15,Other,Miscellaneous Vendor,Other purchase,1944.4,paid
TX009875,P085,2025-12-24,Other,Office Depot,Other purchase,1341.06,paid
TX009876,P085,2025-11-29,Other,Miscellaneous Vendor,Other purchase,556.62,approved
TX009877,P085,2026-02-04,Other,Miscellaneous Vendor,Other invoice,1242.2,paid
TX009878,P085,2026-03-10,Other,Miscellaneous Vendor,Other purchase,2132.53,paid
TX009879,P085,2026-05-02,Other,Project Reimbursement,Other invoice,1829.54,paid
TX009880,P085,2026-06-01,Other,Project Reimbursement,Other invoice,806.38,approved
TX009881,P085,2025-09-04,Other,Miscellaneous Vendor,Other site expense,686.83,paid
TX009882,P085,2026-03-10,Other,Miscellaneous Vendor,Other invoice,945.68,approved
TX009883,P085,2025-09-22,Other,Project Reimbursement,Other invoice,1926.16,approved
TX009884,P085,2026-03-29,Other,Miscellaneous Vendor,Other progress billing,1278.51,paid
TX009885,P085,2026-02-02,Other,Miscellaneous Vendor,Other purchase,2010.87,paid
TX009886,P085,2026-02-11,Other,Project Reimbursement,Other progress billing,455.3,paid
TX009887,P085,2025-12-19,Other,Project Reimbursement,Other site expense,2222.13,paid
TX009888,P085,2025-10-08,Other,Project Reimbursement,Other invoice,496.58,paid
TX009889,P086,2026-06-02,Materials,Wasatch Lumber,Materials invoice,1246.79,paid
TX009890,P086,2026-05-09,Materials,Desert Steel & Glass,Materials progress billing,1764.23,paid
TX009891,P086,2026-05-12,Materials,Desert Steel & Glass,Materials progress billing,1400.77,paid
TX009892,P086,2026-06-17,Materials,Mountain Supply Co.,Materials invoice,5710.23,approved
TX009893,P086,2026-06-09,Materials,Builders FirstSource,Materials progress billing,4585.77,paid
TX009894,P086,2026-06-10,Materials,Builders FirstSource,Materials invoice,2842.67,paid
TX009895,P086,2026-04-26,Materials,Rocky Mountain Tile,Materials invoice,3402.92,paid
TX009896,P086,2026-05-02,Materials,Builders FirstSource,Materials purchase,1518.18,paid
TX009897,P086,2026-06-21,Materials,Builders FirstSource,Materials purchase,4022.87,paid
TX009898,P086,2026-05-20,Materials,Rocky Mountain Tile,Materials site expense,4311.98,paid
TX009899,P086,2026-04-27,Materials,Wasatch Lumber,Materials invoice,4222.48,paid
TX009900,P086,2026-06-10,Materials,Rocky Mountain Tile,Materials site expense,2299.56,paid
TX009901,P086,2026-06-13,Materials,Wasatch Lumber,Materials invoice,4296.3,paid
TX009902,P086,2026-05-20,Materials,Builders FirstSource,Materials invoice,2606.62,pending
TX009903,P086,2026-05-09,Materials,Builders FirstSource,Materials invoice,3388.24,paid
TX009904,P086,2026-05-15,Materials,Builders FirstSource,Materials invoice,3187.6,paid
TX009905,P086,2026-05-30,Materials,Wasatch Lumber,Materials progress billing,5385.1,paid
TX009906,P086,2026-06-10,Materials,Mountain Supply Co.,Materials purchase,4064.76,paid
TX009907,P086,2026-06-03,Materials,Desert Steel & Glass,Materials progress billing,1154.73,paid
TX009908,P086,2026-06-30,Materials,Rocky Mountain Tile,Materials invoice,3298.08,paid
TX009909,P086,2026-05-12,Materials,Builders FirstSource,Materials purchase,888.82,paid
TX009910,P086,2026-05-06,Subcontractors,Precision Electric,Subcontractors site expense,5889.3,paid
TX009911,P086,2026-06-24,Subcontractors,Summit Mechanical,Subcontractors invoice,6025.89,paid
TX009912,P086,2026-06-19,Subcontractors,FlowRight Plumbing,Subcontractors invoice,2919.78,paid
TX009913,P086,2026-06-28,Subcontractors,FlowRight Plumbing,Subcontractors site expense,1457.08,paid
TX009914,P086,2026-05-28,Subcontractors,FlowRight Plumbing,Subcontractors site expense,1658.15,paid
TX009915,P086,2026-05-20,Subcontractors,Precision Electric,Subcontractors purchase,2049.87,paid
TX009916,P086,2026-04-27,Subcontractors,Atlas Drywall,Subcontractors purchase,2343.22,paid
TX009917,P086,2026-06-02,Subcontractors,FlowRight Plumbing,Subcontractors site expense,1482.92,paid
TX009918,P086,2026-06-03,Subcontractors,Precision Electric,Subcontractors purchase,3948.42,paid
TX009919,P086,2026-05-25,Subcontractors,Summit Mechanical,Subcontractors progress billing,1129.86,approved
TX009920,P086,2026-05-28,Subcontractors,FlowRight Plumbing,Subcontractors purchase,4637.49,paid
TX009921,P086,2026-06-03,Subcontractors,Atlas Drywall,Subcontractors purchase,2472.52,paid
TX009922,P086,2026-05-02,Subcontractors,FlowRight Plumbing,Subcontractors invoice,5242.89,approved
TX009923,P086,2026-05-19,Subcontractors,FlowRight Plumbing,Subcontractors invoice,4073.26,paid
TX009924,P086,2026-06-13,Subcontractors,Atlas Drywall,Subcontractors progress billing,1226.26,paid
TX009925,P086,2026-05-02,Subcontractors,Atlas Drywall,Subcontractors purchase,4057.84,paid
TX009926,P086,2026-05-08,Subcontractors,Precision Electric,Subcontractors purchase,2161.91,paid
TX009927,P086,2026-06-26,Subcontractors,Northstar Concrete,Subcontractors progress billing,5569.9,paid
TX009928,P086,2026-05-02,Subcontractors,Northstar Concrete,Subcontractors site expense,1711.85,paid
TX009929,P086,2026-06-13,Subcontractors,Precision Electric,Subcontractors purchase,5053.95,paid
TX009930,P086,2026-06-27,Subcontractors,Precision Electric,Subcontractors purchase,2667.42,paid
TX009931,P086,2026-05-31,Subcontractors,Northstar Concrete,Subcontractors site expense,1703.1,approved
TX009932,P086,2026-04-25,Equipment,United Rentals,Equipment site expense,761.25,paid
TX009933,P086,2026-06-29,Equipment,Wasatch Equipment,Equipment invoice,857.22,paid
TX009934,P086,2026-05-24,Equipment,United Rentals,Equipment purchase,621.88,approved
TX009935,P086,2026-06-27,Equipment,Wasatch Equipment,Equipment progress billing,279.93,approved
TX009936,P086,2026-04-29,Equipment,Sunbelt Rentals,Equipment progress billing,379.33,paid
TX009937,P086,2026-06-17,Equipment,Sunbelt Rentals,Equipment site expense,612.49,paid
TX009938,P086,2026-05-09,Equipment,Sunbelt Rentals,Equipment purchase,710.31,approved
TX009939,P086,2026-05-13,Equipment,Sunbelt Rentals,Equipment purchase,303.42,paid
TX009940,P086,2026-04-26,Equipment,Wasatch Equipment,Equipment progress billing,191.38,paid
TX009941,P086,2026-06-19,Equipment,Sunbelt Rentals,Equipment purchase,587.61,pending
TX009942,P086,2026-05-21,Equipment,Wasatch Equipment,Equipment site expense,438.96,paid
TX009943,P086,2026-06-26,Equipment,Wasatch Equipment,Equipment site expense,222.02,paid
TX009944,P086,2026-05-14,Equipment,Sunbelt Rentals,Equipment site expense,467.83,paid
TX009945,P086,2026-05-30,Equipment,Sunbelt Rentals,Equipment purchase,649.96,paid
TX009946,P086,2026-05-08,Equipment,United Rentals,Equipment site expense,278.87,paid
TX009947,P086,2026-06-11,Equipment,United Rentals,Equipment purchase,352.23,approved
TX009948,P086,2026-05-10,Equipment,Wasatch Equipment,Equipment site expense,349.8,approved
TX009949,P086,2026-06-11,Equipment,Sunbelt Rentals,Equipment progress billing,565.58,pending
TX009950,P086,2026-05-14,Equipment,United Rentals,Equipment purchase,525.4,paid
TX009951,P086,2026-05-13,Equipment,United Rentals,Equipment site expense,194.59,paid
TX009952,P086,2026-05-31,Equipment,Sunbelt Rentals,Equipment site expense,250.27,approved
TX009953,P086,2026-05-19,Equipment,United Rentals,Equipment invoice,82.16,paid
TX009954,P086,2026-06-06,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,346.26,paid
TX009955,P086,2026-06-22,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,204.17,paid
TX009956,P086,2026-06-12,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,355.59,paid
TX009957,P086,2026-05-31,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,463.31,paid
TX009958,P086,2026-06-14,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,872.16,approved
TX009959,P086,2026-06-09,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,198.8,paid
TX009960,P086,2026-04-29,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,581.71,paid
TX009961,P086,2026-04-27,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,597.46,paid
TX009962,P086,2026-05-02,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,652.03,paid
TX009963,P086,2026-06-09,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,449.83,paid
TX009964,P086,2026-06-18,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,485.85,approved
TX009965,P086,2026-06-27,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,782.32,pending
TX009966,P086,2026-05-04,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,488.36,approved
TX009967,P086,2026-06-23,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,565.47,paid
TX009968,P086,2026-05-14,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,176.67,pending
TX009969,P086,2026-05-03,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,670.6,paid
TX009970,P086,2026-06-12,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,360.2,paid
TX009971,P086,2026-06-19,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,292.43,paid
TX009972,P086,2026-06-29,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,662.99,approved
TX009973,P086,2026-06-16,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,451.92,paid
TX009974,P086,2026-06-23,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,126.26,paid
TX009975,P086,2026-06-08,General Conditions,Site Services LLC,General Conditions site expense,1920.98,paid
TX009976,P086,2026-06-22,General Conditions,Temporary Power Utah,General Conditions progress billing,2029.59,approved
TX009977,P086,2026-05-13,General Conditions,SecureSite Fencing,General Conditions progress billing,1241.83,paid
TX009978,P086,2026-05-27,General Conditions,Site Services LLC,General Conditions purchase,1408.68,paid
TX009979,P086,2026-05-25,General Conditions,Site Services LLC,General Conditions purchase,1598.32,paid
TX009980,P086,2026-05-22,General Conditions,Temporary Power Utah,General Conditions purchase,424.38,paid
TX009981,P086,2026-05-13,General Conditions,Temporary Power Utah,General Conditions purchase,1908.21,paid
TX009982,P086,2026-05-19,General Conditions,Temporary Power Utah,General Conditions site expense,1512.2,paid
TX009983,P086,2026-06-01,General Conditions,Site Services LLC,General Conditions purchase,1460.98,paid
TX009984,P086,2026-05-18,General Conditions,SecureSite Fencing,General Conditions purchase,1132.43,paid
TX009985,P086,2026-06-18,General Conditions,Site Services LLC,General Conditions invoice,603.28,approved
TX009986,P086,2026-05-21,General Conditions,Site Services LLC,General Conditions invoice,818.59,paid
TX009987,P086,2026-06-10,General Conditions,SecureSite Fencing,General Conditions purchase,1055.66,paid
TX009988,P086,2026-05-01,General Conditions,Site Services LLC,General Conditions site expense,989.18,pending
TX009989,P086,2026-06-27,General Conditions,Temporary Power Utah,General Conditions progress billing,2166.02,paid
TX009990,P086,2026-06-06,General Conditions,Site Services LLC,General Conditions invoice,1197.05,pending
TX009991,P086,2026-05-31,General Conditions,Site Services LLC,General Conditions invoice,1466.27,paid
TX009992,P086,2026-05-17,General Conditions,Site Services LLC,General Conditions progress billing,1348.3,paid
TX009993,P086,2026-04-25,Other,Project Reimbursement,Other progress billing,493.84,paid
TX009994,P086,2026-06-03,Other,Miscellaneous Vendor,Other purchase,204.78,paid
TX009995,P086,2026-06-18,Other,Miscellaneous Vendor,Other progress billing,369.68,paid
TX009996,P086,2026-06-23,Other,Miscellaneous Vendor,Other invoice,515.57,approved
TX009997,P086,2026-06-10,Other,Project Reimbursement,Other site expense,356.7,approved
TX009998,P086,2026-05-07,Other,Project Reimbursement,Other purchase,241.11,paid
TX009999,P086,2026-06-06,Other,Project Reimbursement,Other site expense,516.78,approved
TX010000,P086,2026-05-03,Other,Project Reimbursement,Other progress billing,552.61,paid
TX010001,P086,2026-06-03,Other,Project Reimbursement,Other purchase,230.25,paid
TX010002,P086,2026-05-11,Other,Miscellaneous Vendor,Other site expense,165.7,paid
TX010003,P086,2026-06-08,Other,Miscellaneous Vendor,Other progress billing,280.1,paid
TX010004,P086,2026-05-04,Other,Office Depot,Other purchase,392.09,paid
TX010005,P086,2026-05-01,Other,Miscellaneous Vendor,Other invoice,258.77,paid
TX010006,P086,2026-06-14,Other,Office Depot,Other progress billing,543.27,paid
TX010007,P086,2026-05-25,Other,Project Reimbursement,Other site expense,371.32,pending
TX010008,P086,2026-05-11,Other,Miscellaneous Vendor,Other purchase,205.46,paid
TX010009,P086,2026-06-10,Other,Miscellaneous Vendor,Other purchase,404.63,paid
TX010010,P086,2026-05-24,Other,Miscellaneous Vendor,Other progress billing,339.44,pending
TX010011,P086,2026-05-17,Other,Office Depot,Other purchase,381.17,pending
TX010012,P086,2026-06-26,Other,Office Depot,Other progress billing,151.19,paid
TX010013,P087,2026-04-23,Materials,Rocky Mountain Tile,Materials site expense,15052.18,paid
TX010014,P087,2026-06-26,Materials,Desert Steel & Glass,Materials purchase,23797.51,paid
TX010015,P087,2026-05-01,Materials,Wasatch Lumber,Materials site expense,23964.24,approved
TX010016,P087,2026-05-26,Materials,Mountain Supply Co.,Materials purchase,12822.85,paid
TX010017,P087,2026-02-28,Materials,Rocky Mountain Tile,Materials purchase,4799.07,paid
TX010018,P087,2026-06-14,Materials,Wasatch Lumber,Materials purchase,17126.41,paid
TX010019,P087,2026-06-16,Materials,Rocky Mountain Tile,Materials progress billing,25648.65,paid
TX010020,P087,2026-05-24,Materials,Desert Steel & Glass,Materials invoice,25781,paid
TX010021,P087,2026-05-22,Materials,Mountain Supply Co.,Materials purchase,28637.65,paid
TX010022,P087,2026-06-09,Materials,Desert Steel & Glass,Materials site expense,7569.06,paid
TX010023,P087,2026-02-26,Materials,Rocky Mountain Tile,Materials progress billing,18483.17,paid
TX010024,P087,2026-04-02,Materials,Rocky Mountain Tile,Materials progress billing,5843.65,approved
TX010025,P087,2026-05-27,Materials,Desert Steel & Glass,Materials invoice,27195.12,paid
TX010026,P087,2026-06-05,Materials,Mountain Supply Co.,Materials site expense,12315.8,paid
TX010027,P087,2026-05-21,Materials,Rocky Mountain Tile,Materials site expense,10873.34,paid
TX010028,P087,2026-04-07,Materials,Mountain Supply Co.,Materials site expense,9261.11,paid
TX010029,P087,2026-05-15,Materials,Wasatch Lumber,Materials progress billing,23716.07,pending
TX010030,P087,2026-04-02,Materials,Rocky Mountain Tile,Materials invoice,19757.38,approved
TX010031,P087,2026-05-06,Materials,Rocky Mountain Tile,Materials invoice,6649.32,paid
TX010032,P087,2026-03-23,Subcontractors,Summit Mechanical,Subcontractors purchase,12166.45,paid
TX010033,P087,2026-05-03,Subcontractors,Atlas Drywall,Subcontractors invoice,5224.12,paid
TX010034,P087,2026-05-06,Subcontractors,FlowRight Plumbing,Subcontractors site expense,24933.16,pending
TX010035,P087,2026-03-08,Subcontractors,FlowRight Plumbing,Subcontractors site expense,11473.53,paid
TX010036,P087,2026-06-07,Subcontractors,Summit Mechanical,Subcontractors purchase,25698,paid
TX010037,P087,2026-06-24,Subcontractors,FlowRight Plumbing,Subcontractors site expense,6039.57,paid
TX010038,P087,2026-06-09,Subcontractors,Precision Electric,Subcontractors progress billing,17467.79,paid
TX010039,P087,2026-04-28,Subcontractors,Summit Mechanical,Subcontractors invoice,22798.62,paid
TX010040,P087,2026-04-08,Subcontractors,Precision Electric,Subcontractors progress billing,16071.34,paid
TX010041,P087,2026-04-05,Subcontractors,Summit Mechanical,Subcontractors site expense,5577.53,paid
TX010042,P087,2026-04-26,Subcontractors,Summit Mechanical,Subcontractors site expense,6946.99,paid
TX010043,P087,2026-05-12,Subcontractors,Precision Electric,Subcontractors invoice,8916.57,approved
TX010044,P087,2026-03-07,Subcontractors,Atlas Drywall,Subcontractors progress billing,15574.62,paid
TX010045,P087,2026-06-25,Subcontractors,Atlas Drywall,Subcontractors purchase,7140.92,paid
TX010046,P087,2026-06-18,Subcontractors,Summit Mechanical,Subcontractors progress billing,20259.76,paid
TX010047,P087,2026-04-28,Subcontractors,Atlas Drywall,Subcontractors purchase,11255.56,paid
TX010048,P087,2026-04-01,Subcontractors,FlowRight Plumbing,Subcontractors progress billing,23657.62,paid
TX010049,P087,2026-05-22,Subcontractors,Summit Mechanical,Subcontractors progress billing,19389.21,approved
TX010050,P087,2026-06-29,Subcontractors,Summit Mechanical,Subcontractors progress billing,9033.55,paid
TX010051,P087,2026-06-04,Subcontractors,FlowRight Plumbing,Subcontractors progress billing,23152.51,approved
TX010052,P087,2026-04-12,Equipment,Sunbelt Rentals,Equipment purchase,2075.52,paid
TX010053,P087,2026-03-21,Equipment,United Rentals,Equipment site expense,4884.18,paid
TX010054,P087,2026-03-10,Equipment,Wasatch Equipment,Equipment purchase,3016.11,paid
TX010055,P087,2026-06-02,Equipment,Wasatch Equipment,Equipment progress billing,4559.56,pending
TX010056,P087,2026-05-18,Equipment,Sunbelt Rentals,Equipment site expense,4128.04,paid
TX010057,P087,2026-04-29,Equipment,Wasatch Equipment,Equipment site expense,2971.44,approved
TX010058,P087,2026-06-22,Equipment,Wasatch Equipment,Equipment site expense,2520.1,paid
TX010059,P087,2026-05-13,Equipment,Sunbelt Rentals,Equipment invoice,1680.69,paid
TX010060,P087,2026-03-03,Equipment,Sunbelt Rentals,Equipment progress billing,2509.34,paid
TX010061,P087,2026-06-06,Equipment,Wasatch Equipment,Equipment purchase,4139.27,paid
TX010062,P087,2026-06-13,Equipment,United Rentals,Equipment invoice,4588.11,paid
TX010063,P087,2026-05-26,Equipment,Wasatch Equipment,Equipment site expense,1619.73,paid
TX010064,P087,2026-05-22,Equipment,United Rentals,Equipment site expense,2242.31,pending
TX010065,P087,2026-04-26,Equipment,United Rentals,Equipment site expense,917.38,paid
TX010066,P087,2026-05-13,Equipment,Wasatch Equipment,Equipment invoice,3663.37,paid
TX010067,P087,2026-03-07,Equipment,Wasatch Equipment,Equipment site expense,1879.82,paid
TX010068,P087,2026-06-25,Equipment,Sunbelt Rentals,Equipment progress billing,1428.35,paid
TX010069,P087,2026-06-25,Equipment,Wasatch Equipment,Equipment progress billing,2117.6,paid
TX010070,P087,2026-05-31,Equipment,Wasatch Equipment,Equipment progress billing,2684.98,paid
TX010071,P087,2026-06-12,Equipment,Wasatch Equipment,Equipment invoice,1402.45,approved
TX010072,P087,2026-06-29,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,2184.91,paid
TX010073,P087,2026-03-04,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,1472.57,paid
TX010074,P087,2026-05-20,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,1414.99,approved
TX010075,P087,2026-04-07,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,1534.7,paid
TX010076,P087,2026-05-14,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,1496.86,paid
TX010077,P087,2026-04-26,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,2269.87,paid
TX010078,P087,2026-04-10,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,1317.61,paid
TX010079,P087,2026-02-26,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,2311.25,pending
TX010080,P087,2026-05-10,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,1657.37,paid
TX010081,P087,2026-04-19,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,1569.42,paid
TX010082,P087,2026-05-05,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,2222.68,pending
TX010083,P087,2026-04-23,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,1871.33,paid
TX010084,P087,2026-06-17,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,1643.01,paid
TX010085,P087,2026-06-06,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,837.84,paid
TX010086,P087,2026-06-08,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,707.57,paid
TX010087,P087,2026-06-02,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,2057.25,paid
TX010088,P087,2026-05-01,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,938.01,paid
TX010089,P087,2026-04-02,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,2724.52,paid
TX010090,P087,2026-06-26,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,1153.36,paid
TX010091,P087,2026-05-21,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,1039.56,approved
TX010092,P087,2026-04-30,General Conditions,Temporary Power Utah,General Conditions site expense,5488.11,paid
TX010093,P087,2026-04-06,General Conditions,Site Services LLC,General Conditions invoice,5735.96,approved
TX010094,P087,2026-06-05,General Conditions,SecureSite Fencing,General Conditions purchase,3334.98,paid
TX010095,P087,2026-04-13,General Conditions,SecureSite Fencing,General Conditions site expense,3642.9,paid
TX010096,P087,2026-04-09,General Conditions,SecureSite Fencing,General Conditions progress billing,4269.2,paid
TX010097,P087,2026-05-08,General Conditions,Temporary Power Utah,General Conditions site expense,4142.19,paid
TX010098,P087,2026-03-27,General Conditions,Site Services LLC,General Conditions progress billing,6317.63,paid
TX010099,P087,2026-05-19,General Conditions,SecureSite Fencing,General Conditions site expense,6934.07,approved
TX010100,P087,2026-04-08,General Conditions,Temporary Power Utah,General Conditions site expense,3571.78,paid
TX010101,P087,2026-03-10,General Conditions,SecureSite Fencing,General Conditions invoice,4505.74,pending
TX010102,P087,2026-03-19,General Conditions,Temporary Power Utah,General Conditions progress billing,2985.99,paid
TX010103,P087,2026-06-29,General Conditions,Site Services LLC,General Conditions site expense,4432.69,paid
TX010104,P087,2026-03-09,General Conditions,Temporary Power Utah,General Conditions purchase,5063.14,paid
TX010105,P087,2026-03-31,General Conditions,Temporary Power Utah,General Conditions progress billing,3123.59,paid
TX010106,P087,2026-05-10,General Conditions,SecureSite Fencing,General Conditions purchase,3753.53,paid
TX010107,P087,2026-04-11,General Conditions,SecureSite Fencing,General Conditions purchase,1418.99,paid
TX010108,P087,2026-04-08,General Conditions,SecureSite Fencing,General Conditions site expense,3676.77,paid
TX010109,P087,2026-04-14,General Conditions,Site Services LLC,General Conditions progress billing,6363.14,paid
TX010110,P087,2026-06-19,Other,Project Reimbursement,Other site expense,2101.01,approved
TX010111,P087,2026-04-15,Other,Office Depot,Other site expense,1092.46,paid
TX010112,P087,2026-06-02,Other,Project Reimbursement,Other invoice,2659.56,approved
TX010113,P087,2026-03-16,Other,Miscellaneous Vendor,Other purchase,1183.79,paid
TX010114,P087,2026-06-28,Other,Office Depot,Other invoice,1704.9,paid
TX010115,P087,2026-05-21,Other,Miscellaneous Vendor,Other progress billing,2956.76,paid
TX010116,P087,2026-03-23,Other,Office Depot,Other purchase,1031.7,paid
TX010117,P087,2026-05-30,Other,Office Depot,Other progress billing,803.1,paid
TX010118,P087,2026-06-19,Other,Miscellaneous Vendor,Other progress billing,2036.12,paid
TX010119,P087,2026-04-03,Other,Office Depot,Other invoice,1668.29,pending
TX010120,P087,2026-05-18,Other,Project Reimbursement,Other invoice,1604.15,paid
TX010121,P087,2026-03-25,Other,Office Depot,Other invoice,1289.85,paid
TX010122,P087,2026-05-10,Other,Office Depot,Other site expense,1076.69,paid
TX010123,P087,2026-04-30,Other,Office Depot,Other progress billing,1960.62,pending
TX010124,P087,2026-05-30,Other,Project Reimbursement,Other progress billing,2297.26,paid
TX010125,P087,2026-06-28,Other,Miscellaneous Vendor,Other purchase,2337.74,paid
TX010126,P087,2026-04-06,Other,Office Depot,Other invoice,1284.78,paid
TX010127,P087,2026-03-28,Other,Project Reimbursement,Other progress billing,952.01,paid
TX010128,P087,2026-06-05,Other,Miscellaneous Vendor,Other purchase,2224.42,pending
TX010129,P087,2026-03-13,Other,Miscellaneous Vendor,Other invoice,558.6,paid
TX010130,P087,2026-06-14,Other,Office Depot,Other site expense,1538.21,pending
TX010131,P087,2026-06-01,Other,Miscellaneous Vendor,Other progress billing,665.57,paid
TX010132,P088,2026-05-29,Materials,Builders FirstSource,Materials purchase,2176.1,paid
TX010133,P088,2026-05-03,Materials,Desert Steel & Glass,Materials purchase,12208.52,paid
TX010134,P088,2026-06-27,Materials,Desert Steel & Glass,Materials progress billing,6888.89,pending
TX010135,P088,2026-05-24,Materials,Wasatch Lumber,Materials progress billing,3439.06,paid
TX010136,P088,2026-06-29,Materials,Wasatch Lumber,Materials progress billing,10595.56,pending
TX010137,P088,2026-06-30,Materials,Builders FirstSource,Materials purchase,6630.37,pending
TX010138,P088,2026-05-17,Materials,Desert Steel & Glass,Materials progress billing,8668.91,approved
TX010139,P088,2026-04-21,Materials,Wasatch Lumber,Materials purchase,7325.25,approved
TX010140,P088,2026-04-18,Materials,Builders FirstSource,Materials invoice,12108.23,paid
TX010141,P088,2026-04-26,Materials,Builders FirstSource,Materials invoice,4296.6,pending
TX010142,P088,2026-04-09,Materials,Rocky Mountain Tile,Materials purchase,9930.65,paid
TX010143,P088,2026-05-05,Materials,Mountain Supply Co.,Materials purchase,5339.49,paid
TX010144,P088,2026-05-01,Materials,Builders FirstSource,Materials progress billing,2440.18,paid
TX010145,P088,2026-04-03,Materials,Wasatch Lumber,Materials invoice,7122.9,paid
TX010146,P088,2026-06-01,Materials,Wasatch Lumber,Materials purchase,6610.14,paid
TX010147,P088,2026-04-10,Materials,Mountain Supply Co.,Materials progress billing,5048.1,approved
